"","site","site_code","date","sampling_cluster","sampling_cluster_median_date","sampling_group_month","sampling_group_year","accession_update","sample_id","ct_hev","Nml_hev","preservative","bff_present_update","nbff_over_sheet","nnonbff_over_sheet"
"3234","Clunes","CLU","2019-01-26",22,2019-01-25,"Jan","2019","ARCLU013","53",0,NA,"VTM","bff_present",3,0
"3235","Clunes","CLU","2019-01-26",22,2019-01-25,"Jan","2019","ARCLU013","54",0,NA,"VTM",NA,NA,NA
"3236","Clunes","CLU","2019-01-26",22,2019-01-25,"Jan","2019","ARCLU013","55",0,NA,"VTM","bff_present",3,0
"3237","Clunes","CLU","2019-01-26",22,2019-01-25,"Jan","2019","ARCLU013","57",0,NA,"VTM","bff_present",3,1
"3238","Clunes","CLU","2019-01-26",22,2019-01-25,"Jan","2019","ARCLU013","58",0,NA,"VTM",NA,NA,NA
"3239","Clunes","CLU","2019-01-26",22,2019-01-25,"Jan","2019","ARCLU013","59",0,NA,"VTM","bff_not_present",0,3
"3240","Clunes","CLU","2019-01-26",22,2019-01-25,"Jan","2019","ARCLU013","6",0,NA,"VTM","bff_not_present",0,2
"3241","Clunes","CLU","2019-01-26",22,2019-01-25,"Jan","2019","ARCLU013","60",0,NA,"VTM",NA,NA,NA
"3242","Clunes","CLU","2019-01-26",22,2019-01-25,"Jan","2019","ARCLU013","61",0,NA,"VTM","bff_not_present",0,1
"3243","Clunes","CLU","2019-01-26",22,2019-01-25,"Jan","2019","ARCLU013","64",0,NA,"VTM","bff_present",2,2
"3244","Clunes","CLU","2019-01-26",22,2019-01-25,"Jan","2019","ARCLU013","7",0,NA,"VTM","bff_not_present",0,1
"3245","Clunes","CLU","2019-01-26",22,2019-01-25,"Jan","2019","ARCLU013","8",0,NA,"VTM","bff_present",4,0
"3246","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","10",0,NA,"VTM","bff_not_present",0,4
"3247","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","11",0,NA,"VTM","bff_not_present",0,4
"3248","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","12",0,NA,"VTM","bff_present",1,2
"3249","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","13",0,NA,"VTM","bff_present",1,4
"3250","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","14",0,NA,"VTM","bff_not_present",0,1
"3251","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","15",0,NA,"VTM","bff_not_present",0,3
"3252","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","16",0,NA,"VTM","bff_not_present",0,5
"3253","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","18",0,NA,"VTM","bff_not_present",0,3
"3254","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","19",0,NA,"VTM","bff_not_present",0,4
"3255","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","20",0,NA,"VTM","bff_not_present",0,3
"3256","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","21",0,NA,"VTM","bff_not_present",0,1
"3257","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","22",0,NA,"VTM","bff_not_present",0,2
"3258","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","23",0,NA,"VTM","bff_not_present",0,4
"3259","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","24",0,NA,"VTM","bff_not_present",0,2
"3260","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","25",0,NA,"VTM","bff_present",2,0
"3261","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","26",0,NA,"VTM","bff_not_present",0,2
"3262","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","29",0,NA,"VTM","bff_present",3,0
"3263","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","3",0,NA,"VTM","bff_not_present",0,4
"3264","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","32",0,NA,"VTM","bff_present",2,0
"3265","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","33",0,NA,"VTM","bff_present",5,0
"3266","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","34",0,NA,"VTM","bff_present",2,0
"3267","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","36",0,NA,"VTM","bff_present",3,0
"3268","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","37",0,NA,"VTM","bff_present",2,2
"3269","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","38",0,NA,"VTM","bff_present",2,0
"3270","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","39",0,NA,"VTM","bff_present",3,0
"3271","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","4",0,NA,"VTM","bff_present",3,0
"3272","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","40",0,NA,"VTM","bff_present",3,0
"3273","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","43",0,NA,"VTM","bff_present",2,0
"3274","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","44",0,NA,"VTM","bff_present",3,0
"3275","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","45",0,NA,"VTM","bff_present",2,0
"3276","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","50",0,NA,"VTM","bff_present",2,0
"3277","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","6",0,NA,"VTM","bff_present",3,0
"3278","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","65",0,NA,"VTM","bff_present",4,0
"3279","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","66",0,NA,"VTM","bff_present",2,0
"3280","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","71",0,NA,"VTM","bff_present",2,0
"3281","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","72",0,NA,"VTM","bff_present",5,1
"3282","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","8",0,NA,"VTM","bff_present",6,0
"3283","Clunes","CLU","2019-02-27",23,2019-02-26,"Feb","2019","ARCLU014","9",0,NA,"VTM","bff_not_present",0,4
"3284","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","1",0,NA,"VTM","bff_present",2,1
"3285","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","10",0,NA,"VTM","bff_present",9,0
"3286","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","11",0,NA,"VTM","bff_present",7,0
"3287","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","12",0,NA,"VTM","bff_present",2,0
"3288","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","13",0,NA,"VTM","bff_present",2,0
"3289","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","14",37,377.0417746,"VTM","bff_not_present",0,2
"3290","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","15",0,NA,"VTM","bff_not_present",0,2
"3291","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","16",0,NA,"VTM","bff_not_present",0,5
"3292","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","17",0,NA,"VTM","bff_not_present",0,1
"3293","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","18",0,NA,"VTM","bff_not_present",0,4
"3294","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","19",0,NA,"VTM","bff_not_present",0,3
"3295","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","2",0,NA,"VTM","bff_present",3,0
"3296","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","20",0,NA,"VTM","bff_not_present",0,3
"3297","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","21",0,NA,"VTM","bff_present",2,0
"3298","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","23",0,NA,"VTM","bff_not_present",0,2
"3299","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","24",0,NA,"VTM","bff_not_present",0,1
"3300","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","25",36,699.1807631,"VTM","bff_not_present",0,3
"3301","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","27",0,NA,"VTM","bff_present",2,1
"3302","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","29",0,NA,"VTM","bff_not_present",0,3
"3303","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","3",0,NA,"VTM","bff_not_present",0,3
"3304","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","30",0,NA,"VTM","bff_not_present",0,3
"3305","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","31",0,NA,"VTM","bff_not_present",0,2
"3306","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","34",0,NA,"VTM","bff_present",1,0
"3307","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","35",0,NA,"VTM","bff_present",3,0
"3308","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","36",0,NA,"VTM","bff_present",2,0
"3309","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","37",0,NA,"VTM","bff_present",5,0
"3310","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","38",0,NA,"VTM","bff_present",2,0
"3311","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","39",0,NA,"VTM","bff_present",2,0
"3312","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","4",0,NA,"VTM","bff_not_present",0,3
"3313","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","40",0,NA,"VTM","bff_present",1,0
"3314","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","41",29,52721.70793,"VTM","bff_present",2,0
"3315","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","42",38,203.3243866,"VTM","bff_present",1,0
"3316","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","43",0,NA,"VTM","bff_not_present",0,0
"3317","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","44",0,NA,"VTM","bff_present",2,0
"3318","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","45",0,NA,"VTM","bff_present",2,0
"3319","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","46",0,NA,"VTM","bff_present",3,0
"3320","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","47",0,NA,"VTM","bff_present",3,0
"3321","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","48",0,NA,"VTM","bff_present",3,0
"3322","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","49",34,2404.304509,"VTM","bff_not_present",0,3
"3323","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","5",0,NA,"VTM","bff_present",1,0
"3324","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","50",0,NA,"VTM","bff_not_present",0,1
"3325","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","51",0,NA,"VTM","bff_present",3,3
"3326","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","52",0,NA,"VTM","bff_present",1,3
"3327","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","53",0,NA,"VTM","bff_present",5,0
"3328","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","54",37,377.0417746,"VTM","bff_not_present",0,1
"3329","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","55",0,NA,"VTM","bff_present",3,1
"3330","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","56",0,NA,"VTM","bff_present",2,0
"3331","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","57",0,NA,"VTM","bff_present",3,0
"3332","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","58",0,NA,"VTM","bff_not_present",0,2
"3333","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","60",0,NA,"VTM","bff_present",1,0
"3334","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","61",0,NA,"VTM","bff_present",4,0
"3335","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","62",0,NA,"VTM","bff_present",1,0
"3336","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","63",0,NA,"VTM","bff_present",3,0
"3337","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","64",0,NA,"VTM","bff_present",1,0
"3338","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","7",0,NA,"VTM","bff_present",2,0
"3339","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","8",0,NA,"VTM","bff_present",3,0
"3340","Clunes","CLU","2019-03-22",25,2019-03-25,"Mar","2019","ARCLU015","9",0,NA,"VTM","bff_present",4,0
"3341","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","10",0,NA,"VTM","bff_present",9,0
"3342","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","11",0,NA,"VTM","bff_present",2,0
"3343","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","12",0,NA,"VTM","bff_present",3,0
"3344","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","13",0,NA,"VTM","bff_present",1,0
"3345","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","15",0,NA,"VTM","bff_present",1,0
"3346","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","16",0,NA,"VTM","bff_present",3,0
"3347","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","17",0,NA,"VTM","bff_present",7,2
"3348","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","18",0,NA,"VTM","bff_present",5,0
"3349","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","19",0,NA,"VTM","bff_not_present",0,1
"3350","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","2",0,NA,"VTM","bff_present",9,0
"3351","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","20",0,NA,"VTM","bff_present",8,0
"3352","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","21",0,NA,"VTM","bff_not_present",0,2
"3353","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","22",0,NA,"VTM","bff_present",6,0
"3354","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","23",0,NA,"VTM","bff_not_present",0,3
"3355","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","24",0,NA,"VTM","bff_not_present",0,4
"3356","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","25",39,109.6451613,"VTM","bff_present",1,1
"3357","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","26",0,NA,"VTM","bff_not_present",0,1
"3358","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","27",31,15331.67028,"VTM","bff_present",1,1
"3359","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","28",0,NA,"VTM","bff_not_present",0,0
"3360","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","29",0,NA,"VTM","bff_not_present",0,2
"3361","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","3",0,NA,"VTM","bff_present",1,1
"3362","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","30",0,NA,"VTM","bff_not_present",0,1
"3363","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","31",0,NA,"VTM","bff_present",4,0
"3364","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","32",0,NA,"VTM","bff_not_present",0,1
"3365","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","33",0,NA,"VTM","bff_not_present",0,2
"3366","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","34",0,NA,"VTM","bff_present",1,1
"3367","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","35",40,59.12749375,"VTM","bff_not_present",0,2
"3368","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","36",0,NA,"VTM","bff_not_present",0,0
"3369","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","37",0,NA,"VTM","bff_not_present",0,3
"3370","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","38",0,NA,"VTM","bff_not_present",0,0
"3371","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","39",0,NA,"VTM","bff_not_present",0,1
"3372","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","4",0,NA,"VTM","bff_present",16,0
"3373","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","40",0,NA,"VTM","bff_not_present",0,1
"3374","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","41",0,NA,"VTM","bff_not_present",0,1
"3375","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","42",0,NA,"VTM","bff_not_present",0,1
"3376","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","43",0,NA,"VTM","bff_not_present",0,1
"3377","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","44",0,NA,"VTM","bff_not_present",0,1
"3378","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","45",0,NA,"VTM","bff_not_present",0,1
"3379","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","46",0,NA,"VTM","bff_not_present",0,4
"3380","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","47",0,NA,"VTM",NA,NA,NA
"3381","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","48",0,NA,"VTM","bff_not_present",0,4
"3382","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","49",0,NA,"VTM","bff_not_present",0,2
"3383","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","5",0,NA,"VTM","bff_present",10,0
"3384","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","50",0,NA,"VTM","bff_present",5,0
"3385","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","51",0,NA,"VTM","bff_present",2,0
"3386","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","52",37,377.0417746,"VTM","bff_present",1,0
"3387","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","53",0,NA,"VTM","bff_not_present",0,1
"3388","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","54",0,NA,"VTM","bff_present",2,0
"3389","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","55",0,NA,"VTM","bff_present",3,0
"3390","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","56",0,NA,"VTM","bff_present",2,0
"3391","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","57",0,NA,"VTM","bff_present",2,0
"3392","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","58",0,NA,"VTM","bff_present",2,0
"3393","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","59",0,NA,"VTM","bff_present",1,0
"3394","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","6",0,NA,"VTM","bff_present",1,4
"3395","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","60",0,NA,"VTM","bff_present",1,1
"3396","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","61",0,NA,"VTM","bff_present",1,0
"3397","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","62",0,NA,"VTM","bff_not_present",0,1
"3398","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","63",0,NA,"VTM","bff_present",1,1
"3399","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","64",0,NA,"VTM","bff_present",1,1
"3400","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","7",0,NA,"VTM","bff_present",2,0
"3401","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","8",0,NA,"VTM","bff_not_present",0,0
"3402","Clunes","CLU","2019-05-07",26,2019-05-02,"May","2019","ARCLU016","9",0,NA,"VTM","bff_present",2,0
"3403","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","1",0,NA,"VTM","bff_present",5,0
"3404","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","10",0,NA,"VTM","bff_present",2,0
"3405","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","11",0,NA,"VTM","bff_present",5,0
"3406","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","12",0,NA,"VTM","bff_present",2,0
"3407","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","13",0,NA,"VTM","bff_present",7,0
"3408","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","14",0,NA,"VTM","bff_not_present",0,0
"3409","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","15",0,NA,"VTM","bff_present",7,0
"3410","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","16",0,NA,"VTM","bff_present",7,0
"3411","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","17",0,NA,"VTM","bff_not_present",0,0
"3412","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","18",0,NA,"VTM","bff_not_present",0,NA
"3413","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","19",0,NA,"VTM","bff_present",3,0
"3414","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","2",0,NA,"VTM","bff_present",9,0
"3415","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","20",0,NA,"VTM","bff_not_present",0,NA
"3416","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","21",0,NA,"VTM","bff_not_present",0,NA
"3417","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","22",0,NA,"VTM","bff_not_present",0,NA
"3418","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","23",0,NA,"VTM","bff_not_present",0,NA
"3419","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","26",0,NA,"VTM","bff_not_present",0,NA
"3420","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","27",0,NA,"VTM","bff_not_present",0,NA
"3421","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","28",0,NA,"VTM","bff_present",2,NA
"3422","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","29",0,NA,"VTM","bff_present",9,0
"3423","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","3",0,NA,"VTM","bff_present",2,0
"3424","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","30",0,NA,"VTM","bff_present",2,NA
"3425","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","31",0,NA,"VTM","bff_present",3,NA
"3426","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","32",0,NA,"VTM","bff_present",4,NA
"3427","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","33",0,NA,"VTM","bff_not_present",0,NA
"3428","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","34",0,NA,"VTM","bff_present",7,0
"3429","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","35",0,NA,"VTM","bff_present",2,0
"3430","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","36",0,NA,"VTM","bff_not_present",0,NA
"3431","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","37",0,NA,"VTM","bff_not_present",0,NA
"3432","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","38",0,NA,"VTM","bff_present",4,0
"3433","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","39",0,NA,"VTM","bff_not_present",0,NA
"3434","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","40",0,NA,"VTM","bff_not_present",0,NA
"3435","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","41",0,NA,"VTM","bff_present",2,NA
"3436","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","42",0,NA,"VTM","bff_not_present",0,NA
"3437","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","43",0,NA,"VTM","bff_not_present",0,NA
"3438","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","44",38,203.3243866,"VTM","bff_not_present",0,NA
"3439","Clunes","CLU","2019-06-05",27,2019-06-05,"Jun","2019","ARCLU017","46",0,NA,"VTM","bff_not_present",0,NA
